video_id,comment
cCmiYlg8RKM,なんという焦らしプレイ！！！！！！次こそはッ.......................
cCmiYlg8RKM,わためいとかわいい
cCmiYlg8RKM,今日も楽しい配信ありがとう！おつかれたま〜！
cCmiYlg8RKM,"カドショがまだまだわためぇに遊んでほしくて焦らしてくるね～
でも数あるカードの中から白黒の高額ドラコン揃うってすごいのでは！
次こそはロマンを…！"
cCmiYlg8RKM,"カドショおつのまき〜！
今回遂に1000万の世界が見れるか…！？と思ったらまさかのギリギリで寸止めされて暴落するとは…
でも！超かっちょいいホワイトドラコン様が来てくれて、白黒のドラコン様が揃った！カッコ良すぎるぜ！！
これは間違いなく流れが来ているはず…！！
次こそは1000万超えの世界を共に見ましょう！店長！"
cCmiYlg8RKM,カードショップ配信ありがとうございます長時間お疲れ様です
cCmiYlg8RKM,Lucky but unlucky...
cCmiYlg8RKM,"絶妙に1000万いかないのがわため店長らしくてちょっと笑うw
ドラコン様崇拝してたら白まで手に入ったのは運命感じるね〜！"
cCmiYlg8RKM,"おつのまき〜　
カドショ長時間配信ありがとう！
楽しかった！
次回の配信も楽しみにしています"
cCmiYlg8RKM,"わためのトークやリアクションが
最高に面白くて好きです！
特に優しい声には癒されます！
これからも応援してるよ(^-^)"
cCmiYlg8RKM,Thank you for the card shop stream Manager Watame! Looks like we will hit the jackpot another day 
cCmiYlg8RKM,"このあと一歩な感じがわためぇらしくて好き
白黒ドラコンが次こそ店長の無念を晴らす～"
cCmiYlg8RKM,"TCGCSS配信おつのまき～
正直今日は1000万超えると思ってました…
でもドラコンに愛されたわためぇ！黒に引き続き白まで引くとはさすがだねぇ～
また次回も頑張ろうね…!!

今日もとても楽しい配信をありがとうございました!"
cCmiYlg8RKM,お疲れ様です(｡･ᴗ･)_🍵次こそ1000万いや‼️それ以上に期待(っ ॑꒳ ॑c)ﾜｸﾜｸ
cCmiYlg8RKM,"Lovely cardshop stream, thank you so much Watame~ "
cCmiYlg8RKM,これはドラコンのターン来たら一気に2枚とも1000万越えが生まれる予感！！
cCmiYlg8RKM,カドショの神様もわためともっと遊びたいから、ちょっと意地悪してるのかな？次こそは1000万出る！
